,Path,Genre
7179,Realism/winslow-homer_the-turtle-pound-1898.jpg,2
7180,Expressionism/george-bouzianis_actress-1954.jpg,6
7181,Naive_Art_Primitivism/marc-chagall_isaiah-under-divine-inspiration-1956.jpg,7
7182,Baroque/pieter-de-hooch_woman-hands-over-money-to-her-servant-1670.jpg,2
7183,Romanticism/adolphe-joseph-thomas-monticelli_bouquet-of-flowers-1.jpg,9
7184,High_Renaissance/titian_christ-and-the-adulteress-1510.jpg,7
7185,Expressionism/lucian-freud_the-painter-s-garden-2004.jpg,4
7186,Art_Nouveau_Modern/felix-vallotton_portrait-of-berlioz-1902.jpg,6
7187,Impressionism/gregoire-boonzaier_study-of-bluegum-trees-1979.jpg,4
7188,Post_Impressionism/gustave-loiseau_village-in-spring-1916.jpg,4
7189,Romanticism/john-atkinson-grimshaw_park-row-leeds-1882.jpg,1
7190,Symbolism/jozsef-rippl-ronai_portrait-of-mrs-pataki-1892.jpg,6
7191,Cubism/ernst-ludwig-kirchner_naked-women-on-meadow.jpg,5
7192,Early_Renaissance/filippo-lippi_the-doctors-of-the-church-1437.jpg,7
7193,Pop_Art/andy-warhol_muhammad-ali-2.jpg,6
7194,Northern_Renaissance/gerard-david_the-adoration-of-the-magi.jpg,7
7195,Post_Impressionism/theophrastos-triantafyllidis_cypresses.jpg,4
7196,Romanticism/william-turner_pope-s-villa-at-twickenham.jpg,4
7197,Impressionism/camille-pissarro_hoarfrost-1873.jpg,4
7198,Impressionism/stefan-luchian_peonies.jpg,9
7199,Romanticism/karl-bodmer_ischoh-kakoschochat-dance-of-the-mandan-indians-plate-25-from-volume-2-of-travels-in-the-1843.jpg,2
7200,Realism/boris-kustodiev_portrait-of-ivan-bilibin-1914.jpg,6
7201,Post_Impressionism/bertalan-por_woman-with-a-hat-1905.jpg,6
7202,Naive_Art_Primitivism/marc-chagall_ahasuerus-sends-vasthi-away-1960.jpg,7
7203,Minimalism/john-mclaughlin_number-27-1964.jpg,0
7204,Symbolism/konstantin-somov_after-the-storm.jpg,4
7205,Realism/arkhip-kuindzhi_the-sea-the-crimea.jpg,4
7206,Impressionism/edgar-degas_dancer-putting-on-her-slipper-1896.jpg,2
7207,Baroque/rembrandt_a-young-man-at-a-table-possibly-govaert-flinck-1660.jpg,6
7208,Impressionism/giovanni-boldini_the-boy-with-the-circle.jpg,2
7209,Romanticism/francisco-goya_the-old-woman-with-a-mirror.jpg,2
7210,Realism/vasily-vereshchagin_moti-masjid-pearl-mosque-agra-1876.jpg,1
7211,Naive_Art_Primitivism/marc-chagall_circumcision-1909.jpg,2
7212,Baroque/rembrandt_a-nurse-and-an-eating-child.jpg,8
7213,High_Renaissance/giorgione_arithmetic-1510(2).jpg,9
7214,Expressionism/salvador-dali_untitled-head-of-a-woman-unfinished.jpg,6
7215,Baroque/frans-hals_two-boys-singing-detail.jpg,6
7216,Romanticism/konstantin-makovsky_boyar-1.jpg,2
7217,Impressionism/vasile-popescu_towards-balchik-1937.jpg,4
7218,Impressionism/john-singer-sargent_violet-fishing-1889.jpg,2
7219,Art_Nouveau_Modern/kay-nielsen_six-swans.jpg,3
7220,Pop_Art/hiro-yamagata_not-detected-272416.jpg,1
7221,Symbolism/konstantin-somov_book-of-the-marquise-illustration-6.jpg,3
7222,Mannerism_Late_Renaissance/el-greco_st-francis-receiving-the-stigmata-3.jpg,7
7223,Early_Renaissance/giovanni-bellini_portrait-of-a-venetian-gentleman.jpg,6
7224,Baroque/bartolome-esteban-murillo_angel-holding-the-lantern-and-the-sword-that-was-used-to-cut-the-ear-of-malchus-1660.jpg,7
7225,Expressionism/william-h.-johnson_seated-female-nude-1940(1).jpg,5
7226,Impressionism/pierre-auguste-renoir_dance-in-the-city-1883.jpg,2
7227,Rococo/william-hogarth_david-garrick-and-his-wife-1757.jpg,6
7228,Baroque/peter-paul-rubens_the-circumcision-of-christ.jpg,7
7229,Post_Impressionism/istvan-ilosvai-varga_street-at-szentendre-in-stormy-weather-1933.jpg,1
7230,Art_Nouveau_Modern/heorhiy-narbut_sheet-m-from-the-album-ukrainian-alphabet-1917.jpg,3
7231,Impressionism/ilya-mashkov_georgia-kazbek-view-of-the-gorge-darial.jpg,4
7232,Expressionism/amedeo-modigliani_bust-of-young-girl.jpg,6
7233,Baroque/jacob-jordaens_kitchen-scene.jpg,2
7234,Baroque/rembrandt_jacob-tripp.jpg,6
7235,Naive_Art_Primitivism/marc-chagall_moses-1972.jpg,7
7236,Impressionism/mary-cassatt_in-the-garden.jpg,2
7237,Baroque/jacob-jordaens_the-artist-with-the-family-of-his-father-in-law-adam-van-noort.jpg,6
7238,Realism/gustave-courbet_rocks-at-mouthier.jpg,4
7239,Abstract_Expressionism/willem-de-kooning_secretary.jpg,0
7240,Impressionism/john-henry-twachtman_winter-landscape-with-barn.jpg,4
7241,Minimalism/imi-knoebel_alte-liebe-g-1-2010.jpg,0
7242,Post_Impressionism/vincent-van-gogh_green-wheat-fields-1890(1).jpg,4
7243,Realism/vincent-van-gogh_straw-hats-at-dusk-1885.jpg,4
7244,Naive_Art_Primitivism/fernando-botero_still-life-with-watermelon.jpg,9
7245,Contemporary_realism/william-james-glackens_the-shoppers-1907.jpg,2
7246,Art_Nouveau_Modern/boris-kustodiev_illustration-for-nikolay-nekrasov-poem-uncle-jacob-1921.jpg,3
7247,Post_Impressionism/maurice-utrillo_church-of-sacre-coeur.jpg,1
7248,Naive_Art_Primitivism/fernand-leger_dancer-the-dog-the-dog-on-the-ball-study-for-the-grande-parade-1952.jpg,2
7249,Impressionism/alfred-sisley_on-the-banks-of-the-river-loing.jpg,4
7250,Impressionism/camille-pissarro_potato-harvest-1885.jpg,2
7251,Romanticism/konstantin-makovsky_cairene-1.jpg,6
7252,Symbolism/james-tissot_the-pharisee-and-the-publican-1894.jpg,7
7253,Realism/pyotr-konchalovsky_still-life-with-bittern-and-woodpecker-1934.jpg,9
7254,Pop_Art/hiro-yamagata_not-detected-272406.jpg,1
7255,Art_Nouveau_Modern/ferdinand-hodler_jena-students-depart-for-the-war-of-liberation-1813-1908.jpg,2
7256,Romanticism/francisco-goya_the-picnic-1788.jpg,2
7257,Pop_Art/robert-silvers_george-washington.jpg,6
7258,Symbolism/william-blake_archangel-raphael-with-adam-and-eve-1808.jpg,7
7259,Rococo/benjamin-west_portrait-of-george-prince-of-wales-and-prince-frederick-later-duke-of-york-1778.jpg,6
7260,Realism/william-adolphe-bouguereau_work-interrupted-1891.jpg,2
7261,Post_Impressionism/henri-matisse_sailboats.jpg,4
7262,Ukiyo_e/keisai-eisen_hanamurasaki-of-the-tamaya-from-the-series-eight-views-of-the-pleasure-quarters-kuruwa-hakkei.jpg,6
7263,Romanticism/viktor-vasnetsov_rough-sketches-for-the-painting-on-a-knights-at-the-crossroad.jpg,8
7264,Expressionism/lovis-corinth_the-walchensee-in-the-moonlight-1920.jpg,4
7265,Impressionism/claude-monet_the-studio-boat-1876.jpg,4
7266,Impressionism/pierre-auguste-renoir_nude-boys-on-the-rocks-at-guernsey-1883.jpg,2
7267,Baroque/francesco-guardi_audience-granted-by-the-doge-1770.jpg,2
7268,Impressionism/joaquã­n-sorolla_surtidor-1899.jpg,1
7269,Impressionism/pierre-auguste-renoir_nude-reclining-on-the-grass-1890.jpg,5
7270,Art_Nouveau_Modern/nicholas-roerich_viking-s-triumph-1908.jpg,4
7271,Fauvism/carlos-botelho_vista-de-lisboa-tejo-e-topo-do-arco-da-rua-augusta.jpg,1
7272,Art_Nouveau_Modern/nicholas-roerich_vignette-for-book-n-k-roerich-1918-20.jpg,3
7273,Romanticism/vasily-polenov_old-gates-normandy-1874.jpg,4
7274,Symbolism/nicholas-roerich_sunset.jpg,4
7275,Abstract_Expressionism/joan-miro_catalan-peasant-in-the-moonlight.jpg,0
7276,Symbolism/nicholas-roerich_warrior.jpg,2
7277,Art_Nouveau_Modern/heorhiy-narbut_illustration-to-the-crane-and-heron-bear-1906-3.jpg,3
7278,Baroque/diego-velazquez_adoration-of-the-kings-1619.jpg,7
7279,Art_Nouveau_Modern/aubrey-beardsley_hail-mary-pencil.jpg,6
7280,Impressionism/lucian-grigorescu_balcic.jpg,4
7281,Minimalism/john-hoyland_15-10-67-1967.jpg,0
7282,Impressionism/eugene-boudin_women-on-the-beach-rough-seas-1870.jpg,4
7283,Baroque/rembrandt_sitting-syndic-jacob-van-loon.jpg,8
7284,Minimalism/karl-benjamin_black-gray-curves-with-purple-1960.jpg,0
7285,Ukiyo_e/utagawa-kuniyoshi_the-actor-11.jpg,6
7286,Impressionism/salvador-dali_llaner-beach-in-cadaques.jpg,4
7287,Realism/john-lewis-krimmel_wordly-folk-questioning-chimney-sweeps-and-their-master-before-christ-church-in-philadelphia-1813.jpg,2
7288,Realism/thomas-eakins_mending-the-net-1882.jpg,2
7289,Early_Renaissance/piero-della-francesca_portrait-of-a-boy.jpg,6
7290,Early_Renaissance/sandro-botticelli_lamentation-over-the-dead-christ-1490(1).jpg,7
7291,Ukiyo_e/utagawa-kuniyoshi_osho-catching-a-carp.jpg,2
7292,Romanticism/arthur-hughes_lucy-hill.jpg,6
7293,Pointillism/georges-seurat_chahut-1890.jpg,2
7294,Impressionism/berthe-morisot_young-girl-with-cat-1892.jpg,6
7295,Post_Impressionism/henri-de-toulouse-lautrec_the-redhead-with-a-white-blouse-1888.jpg,6
7296,Expressionism/martiros-saryan_portrait-of-victoria-alabyan-1931.jpg,6
7297,Northern_Renaissance/pieter-bruegel-the-elder_children-s-games-1560.jpg,2
7298,Northern_Renaissance/albrecht-durer_study-of-drapery-1521.jpg,8
7299,Post_Impressionism/salvador-dali_the-patio-of-port-lligat.jpg,4
7300,Romanticism/konstantin-makovsky_portrait-13.jpg,6
7301,Realism/camille-corot_a-road-in-the-countryside-near-lake-leman-1855.jpg,4
7302,Naive_Art_Primitivism/horace-pippin_cabin-in-the-cotton-iii-1944.jpg,4
7303,Post_Impressionism/pablo-picasso_embrace-1900.jpg,2
7304,Realism/volodymyr-orlovsky_reaping-hiok.jpg,2
7305,Cubism/gino-severini_still-life-with-marsala-bottle-1917.jpg,9
7306,Expressionism/edvard-munch_red-creeper-1900.jpg,4
7307,Symbolism/nicholas-roerich_himalayas-15.jpg,4
7308,Northern_Renaissance/albrecht-durer_standing-apostle-1508.jpg,8
7309,Mannerism_Late_Renaissance/titian_portrait-of-fabrizio-salvaresio-1558.jpg,6
7310,Romanticism/francesco-hayez_portrait-of-matilde-juva-branca-1851.jpg,6
7311,Impressionism/thalia-flora-karavia_cypress-house.jpg,4
7312,Symbolism/nicholas-roerich_lahaul-1932-1.jpg,4
7313,Realism/helene-schjerfbeck_portrait-of-a-girl-1886.jpg,6
7314,Abstract_Expressionism/atsuko-tanaka_77r-84-1984.jpg,0
7315,Expressionism/amedeo-modigliani_beatrice-hastings-seated-1915.jpg,6
7316,Minimalism/clyfford-still_ph-21-1962.jpg,0
7317,Post_Impressionism/vincent-van-gogh_field-with-poppies-1889(1).jpg,4
7318,Impressionism/eugene-boudin_the-rocks-at-saint-vaast-la-hougue-1892.jpg,4
7319,Impressionism/camille-pissarro_jeanne-reading-1899.jpg,6
7320,Expressionism/spyros-papaloukas_boy-wearing-suspenders-1925.jpg,6
7321,Impressionism/mary-cassatt_sara-with-her-dog-1901.jpg,6
7322,Realism/pyotr-konchalovsky_autumn-road-1953.jpg,4
7323,Impressionism/giovanni-boldini_the-pianist-a-rey-colaco.jpg,6
7324,Rococo/jean-honore-fragonard_the-storm.jpg,4
7325,Impressionism/konstantin-korovin_winter-1894.jpg,4
7326,Northern_Renaissance/lucas-cranach-the-elder_katharina-luther-1529.jpg,6
7327,Post_Impressionism/panayiotis-tetsis_the-view-from-xenokratous-street-in-athens.jpg,1
7328,Impressionism/alfred-sisley_alley-of-chestnut-trees.jpg,4
7329,Post_Impressionism/edouard-cortes_st-denis-4.jpg,1
7330,Baroque/anthony-van-dyck_portrait-of-marguerite-of-lorraine-duchess-of-orleans-1634.jpg,6
7331,Expressionism/chronis-botsoglou_assets-large-t-420-54038443.jpg,6
7332,Romanticism/gustave-dore_st-paulpreachingtothethessalonians.jpg,7
7333,Realism/boris-kustodiev_etude-of-peasant-for-unpreserved-picture-from-church-1905.jpg,8
7334,Symbolism/william-blake_illustration-to-milton-s-paradise-lost-1807-6.jpg,3
7335,Impressionism/claude-monet_the-wheat-field.jpg,4
7336,Impressionism/edgar-degas_dancer-2.jpg,2
7337,Ukiyo_e/katsushika-hokusai_kuwana-4.jpg,2
7338,Realism/edouard-manet_young-man-in-the-costume-of-a-majo-1863.jpg,6
7339,Impressionism/alfred-sisley_normandy-the-water-path-in-the-evening-at-sahurs-1894.jpg,4
7340,Impressionism/panayiotis-tetsis_market.jpg,2
7341,Symbolism/kuzma-petrov-vodkin_female-model-1910.jpg,8
7342,Rococo/thomas-gainsborough_figures-with-cattle-in-a-landscape.jpg,4
7343,Realism/konstantin-bogaevsky_birch-grove.jpg,4
7344,Minimalism/morris-louis_third-element-1961.jpg,0
7345,Impressionism/medi-wechsler-dinu_untitled-balchik.jpg,4
7346,Expressionism/ion-pacea_composition-en-rouge.jpg,0
7347,Romanticism/william-turner_totnes-in-the-river-dart.jpg,4
7348,Impressionism/guy-rose_late-afternoon-giverny-1910.jpg,4
7349,Impressionism/edgar-degas_rue-quesnoy-saint-valery-sur-somme.jpg,4
7350,Realism/vasily-perov_bent-figure-of-a-woman.jpg,6
7351,Symbolism/kuzma-petrov-vodkin_coast-1908.jpg,2
7352,Impressionism/pierre-auguste-renoir_christine-lerolle-1897.jpg,6
7353,Northern_Renaissance/albrecht-durer_one-of-the-wise-virgins.jpg,6
7354,Impressionism/john-singer-sargent_a-siesta-1907.jpg,2
7355,Symbolism/nicholas-roerich_strongholds-of-tibet-study-1932.jpg,4
7356,Contemporary_Realism/richard-whitney_burst-of-autumn.jpg,4
7357,Impressionism/guy-rose_carmel-coast-1919.jpg,4
7358,Romanticism/konstantin-makovsky_portrait-21.jpg,6
7359,Expressionism/lucian-freud_man-in-a-sports-shirt-1982.jpg,6
7360,Impressionism/childe-hassam_late-afternoon-aka-sunset.jpg,4
7361,Abstract_Expressionism/paul-jenkins_not_detected_235690.jpg,0
7362,Post_Impressionism/istvan-ilosvai-varga_zsuzsanna-with-cactus-1959.jpg,6
7363,Contemporary_realism/edward-hopper_first-branch-of-the-white-river-vermont.jpg,4
7364,Impressionism/isaac-levitan_landscape-with-a-convent.jpg,4
7365,Impressionism/willard-metcalf_self-portrait.jpg,6
7366,Impressionism/robert-julian-onderdonk_springtime-1901.jpg,4
7367,Mannerism_Late_Renaissance/paolo-veronese_iseppo-and-adriano-da-porto.jpg,6
7368,High_Renaissance/titian_studies-of-saint-sebastian-1520.jpg,8
7369,Realism/ivan-shishkin_rye-1892.jpg,4
7370,Naive_Art_Primitivism/fernand-leger_characters-in-the-truck.jpg,8
7371,Baroque/rembrandt_madonna-and-child-in-the-clouds-1641.jpg,7
7372,Pointillism/paul-signac_cap-d-antibes-1919.jpg,4
7373,Expressionism/lucian-freud_naked-girl-with-egg-1981.jpg,5
7374,Art_Nouveau_Modern/jacek-malczewski_christ-and-samaritan-woman.jpg,7
7375,Ukiyo_e/keisai-eisen_miya-yashio-of-the-giya-1823(1).jpg,6
7376,Expressionism/amedeo-modigliani_woman-with-a-fan-lunia-czechowska-1919.jpg,6
7377,Impressionism/alfred-sisley_lady-s-cove-1897-1.jpg,4
7378,Baroque/frans-hals_marriage-portrait-of-isaac-massa-and-beatrix-van-der-laen.jpg,6
7379,Minimalism/ad-reinhardt_abstract-painting-1961.jpg,0
7380,Impressionism/robert-julian-onderdonk_snow-scene-1916.jpg,4
7381,Impressionism/william-merritt-chase_my-daughter-dorothy.jpg,6
7382,Realism/basuki-abdullah_an-indonesian-beauty.jpg,6
7383,Expressionism/gerard-sekoto_dancing-senegalese-figures-1967.jpg,2
7384,Impressionism/lovis-corinth_italian-woman-in-a-yellow-chair-1912.jpg,5
7385,Expressionism/jose-gutierrez-solana_fish-and-crab.jpg,9
7386,Impressionism/vasily-polenov_venice-pipes.jpg,1
7387,Impressionism/pierre-auguste-renoir_boating-at-argenteuil-1873.jpg,2
7388,Baroque/rembrandt_christ-on-the-cross-1631.jpg,7
7389,Impressionism/gregoire-boonzaier_farmhouse-with-bare-oaks-1942.jpg,4
7390,Northern_Renaissance/albrecht-durer_portrait-of-elsbeth-tucher-1499.jpg,6
7391,Realism/isaac-levitan_plyos.jpg,4
7392,Art_Nouveau_Modern/sergey-solomko_pledge-of-love.jpg,2
7393,Impressionism/henri-matisse_landscape-of-corsica.jpg,4
7394,Art_Nouveau_Modern/raphael-kirchner_grace-darling-hearst-s-sunday-american-1917.jpg,3
7395,Post_Impressionism/paul-cezanne_gardanne-1886.jpg,1
7396,Impressionism/mary-cassatt_portrait-of-alexander-j-cassat-and-his-son-robert-kelso-cassatt-1885.jpg,6
7397,Northern_Renaissance/hans-memling_portrait-of-a-young-woman-1480.jpg,6
7398,Realism/camille-pissarro_landscape-with-figures-by-a-river.jpg,4
7399,Post_Impressionism/meijer-de-haan_nature-morte-pichet-et-oignons-1890.jpg,9
7400,Expressionism/kathe-kollwitz_not_detected_235990.jpg,7
7401,Realism/pyotr-konchalovsky_spring-view-from-the-window-on-konyushkovskaya-1944.jpg,1
7402,Baroque/anthony-van-dyck_queen-henrietta-maria.jpg,6
7403,Realism/camille-pissarro_study-for-the-banks-of-marne-in-winter-1866.jpg,8
7404,Realism/mykola-yaroshenko_sat-mount-mount-elbrus-1884.jpg,4
7405,Post_Impressionism/wassily-kandinsky_gabriele-munter-painting-1903.jpg,6
7406,Post_Impressionism/edouard-cortes_the-place-de-la-republique-paris.jpg,1
7407,Baroque/francisco-de-zurbaran_funeral.jpg,2
7408,Impressionism/edgar-degas_after-bathing-woman-drying-herself.jpg,5
7409,Northern_Renaissance/hans-memling_view-of-the-last-judgement-with-its-panels-closed-depicting-the-donors-angelo-di-jacopo-tani-1473.jpg,7
7410,Impressionism/camille-pissarro_the-diligence-1877.jpg,4
7411,Realism/vincent-van-gogh_avenue-of-poplars-1884(1).jpg,4
7412,Realism/john-singer-sargent_miss-ellen-terry-as-lady-macbeth-1889.jpg,6
7413,Art_Nouveau_Modern/nicholas-roerich_vilno-ruins-of-castle-1903.jpg,4
7414,Abstract_Expressionism/jimmy-ernst_sea-of-grass-1982.jpg,4
7415,Rococo/benjamin-west_general-thaddeus-kosciusko-1797.jpg,6
7416,Impressionism/pierre-auguste-renoir_head-of-a-young-woman-yellow-hat-1894.jpg,6
7417,Realism/vasily-sadovnikov_view-of-palace-square-and-winter-palace-in-st-petersburg.jpg,1
7418,Abstract_Expressionism/ronnie-landfield_for-sara-teasdale-1992.jpg,0
7419,Realism/vasily-surikov_thoughtful-teenager-1885.jpg,8
7420,Northern_Renaissance/lucas-cranach-the-elder_the-martyrdom-of-st-catherine-1506.jpg,7
7421,Post_Impressionism/kazuo-nakamura_three-plants.jpg,9
7422,Expressionism/spyros-papaloukas_landscape-2.jpg,4
7423,Minimalism/olivier-debre_red-xian-1990.jpg,0
7424,Realism/vincent-van-gogh_three-people-sharing-a-meal-1885.jpg,8
7425,Impressionism/pierre-auguste-renoir_madame-marie-octavie-bernier-1871.jpg,6
7426,Cubism/leopold-survage_homme-dans-la-ville-1917.jpg,9
7427,Realism/pyotr-konchalovsky_twilight-apples-1930.jpg,4
7428,Minimalism/morris-louis_gamma-omicron-1960.jpg,0
7429,Art_Nouveau_Modern/raphael-kirchner_premiere-veil.jpg,5
7430,Romanticism/francisco-goya_procession-of-monks.jpg,2
7431,High_Renaissance/michelangelo_madonna-child-and-st-john-the-baptist.jpg,7
7432,Minimalism/olivier-debre_nauplie.jpg,0
7433,Expressionism/jose-gutierrez-solana_the-fallen.jpg,2
7434,Expressionism/martiros-saryan_yerevan-1923.jpg,4
7435,Art_Nouveau_Modern/wilhelm-kotarbinski_arcadia.jpg,4
7436,Romanticism/konstantin-makovsky_girl-with-a-yoke.jpg,6
7437,Symbolism/ferdinand-hodler_niesen-1910.jpg,4
7438,Rococo/dmitry-levitzky_portrait-of-maria-palovna-narychkina-1773.jpg,6
7439,Impressionism/edgar-degas_dancer-posing-1878.jpg,2
7440,Impressionism/edmund-charles-tarbell_still-life-with-oriental-statue.jpg,9
7441,Expressionism/frantisek-kupka_women-in-the-tavern.jpg,2
7442,Impressionism/maxime-maufra_the-old-bridge-in-barbin-1884.jpg,4
7443,Abstract_Expressionism/sam-francis_untitled-sf-357.jpg,0
7444,Ukiyo_e/katsushika-hokusai_senju-in-the-musachi-provimce.jpg,2
7445,Expressionism/pablo-picasso_lying-naked-woman-1955.jpg,5
7446,Baroque/eustache-le-sueur_st-gervase-and-st-protase-brought-before-anastasius.jpg,7
7447,Impressionism/pierre-auguste-renoir_head-of-a-little-girl-in-profile-1901.jpg,6
7448,Impressionism/edouard-manet_the-horsewoman-1875.jpg,2
7449,Post_Impressionism/edouard-cortes_flower-market-at-la-madeleine.jpg,1
7450,Northern_Renaissance/hieronymus-bosch_studies.jpg,8
7451,Expressionism/ernst-ludwig-kirchner_nudes-in-a-meadow.jpg,5
7452,Realism/winslow-homer_two-girls-on-the-beach-tynemouth-1891.jpg,2
7453,Expressionism/george-bouzianis_portrait-of-a-man.jpg,6
7454,Mannerism_Late_Renaissance/correggio_the-assumption-of-the-virgin-detail-1530-2(3).jpg,7
7455,Romanticism/john-crome_mousehold-heath.jpg,4
7456,Impressionism/pierre-auguste-renoir_young-girl-seated-in-a-meadow-1916.jpg,2
7457,Post_Impressionism/suzanne-valadon_female-nude-washing-herself.jpg,8
7458,Romanticism/gustave-dore_ugolino(1).jpg,3
7459,Rococo/benjamin-west_the-angel-of-the-lord-announcing-the-resurrection-1805.jpg,7
7460,Impressionism/john-singer-sargent_san-vigilio-lake-garda-1913.jpg,1
7461,Realism/nikolay-bogdanov-belsky_pechersky-monastery.jpg,1
7462,Romanticism/gustave-dore_esther-before-the-king.jpg,7
7463,Minimalism/william-scott_painting-1959.jpg,0
7464,Romanticism/william-turner_the-fifth-plague-of-egypt.jpg,7
7465,Realism/isaac-levitan_autumn-1895.jpg,4
7466,Realism/john-singer-sargent_mrs-william-playfair-1887.jpg,6
7467,Pop_Art/roy-lichtenstein_cape-cod-still-life-1972(1).jpg,9
7468,Romanticism/caspar-david-friedrich_basel.jpg,6
7469,Abstract_Expressionism/jackson-pollock_the-key(1).jpg,0
7470,Baroque/osias-beert_oysters-and-glasses.jpg,9
7471,Realism/ilya-repin_portrait-of-savva-mamontov-1880.jpg,6
7472,Impressionism/william-merritt-chase_gravesend-bay-aka-the-lower-bay.jpg,4
7473,Romanticism/thomas-cole_the-course-of-empire-desolation-1836.jpg,4
7474,Impressionism/winston-churchill_view-of-eze-in-the-alpes-maritimes.jpg,4
7475,Mannerism_Late_Renaissance/titian_emperor-charles-1548.jpg,6
7476,Impressionism/alfred-sisley_flooded-field-1879.jpg,4
7477,Romanticism/gustave-dore_don-quixote-76.jpg,3
7478,Abstract_Expressionism/willem-de-kooning_two-woman-iv.jpg,5
7479,Rococo/george-morland_a-visit-to-the-boarding-school-1788.jpg,2
7480,Romanticism/john-constable_selfportrait.jpg,8
7481,Expressionism/kathe-kollwitz_not_detected_235989.jpg,2
7482,Minimalism/david-batchelor_untitled-drawing-2006.jpg,0
7483,Baroque/guido-reni_assumption-1617.jpg,7
7484,Art_Nouveau_Modern/boris-kustodiev_blanket-1915.jpg,9
7485,Baroque/peter-paul-rubens_head-of-woman-2.jpg,8
7486,Ukiyo_e/kitagawa-utamaro_not_detected_233131.jpg,2
7487,Minimalism/helen-frankenthaler_contentment-island-2004.jpg,0
7488,Impressionism/john-singer-sargent_grand-canal-venice-1907.jpg,1
7489,Impressionism/emile-claus_the-caving-in-bank.jpg,4
7490,Impressionism/claude-monet_bend-in-the-river-epte.jpg,4
7491,Northern_Renaissance/hans-memling_st-stephen.jpg,7
7492,Abstract_Expressionism/raoul-ubac_le-champ-a-l-arbre-1964.jpg,0
7493,Realism/william-merritt-chase_still-life-with-vegetable.jpg,9
7494,Post_Impressionism/paul-gauguin_breton-girls-dancing-1888.jpg,2
7495,Realism/ilya-repin_portrait-of-a-bocharova-artist-s-aunts-1859.jpg,6
7496,Post_Impressionism/theo-van-rysselberghe_garden-with-villa-and-fountain-1924.jpg,1
7497,Post_Impressionism/paul-cezanne_almond-trees-in-provence-1900.jpg,8
7498,Realism/boris-kustodiev_generals-1926.jpg,8
7499,Impressionism/mary-cassatt_bathing-the-young-heir.jpg,2
7500,Fauvism/janos-mattis-teutsch_landscape-with-hills-1916.jpg,4
7501,Expressionism/edvard-munch_bathing-man-1918.jpg,2
7502,Minimalism/piero-dorazio_untitled-1990.jpg,0
7503,Impressionism/camille-pissarro_the-forest-1870.jpg,4
7504,Cubism/juan-gris_still-life-with-bottle-and-cigars-1912.jpg,9
7505,Contemporary_Realism/john-miller_tropical-beach.jpg,4
7506,Romanticism/jan-matejko_casimir-jagiellonian.jpg,6
7507,Realism/jean-francois-millet_puy-de-d-me.jpg,4
7508,Impressionism/willard-metcalf_summer-at-hadlyme.jpg,2
7509,Symbolism/gustave-moreau_sappho-1893.jpg,6
7510,Art_Nouveau_Modern/carl-larsson_the-yard-and-wash-house(1).jpg,2
7511,Impressionism/mary-cassatt_elsie-in-a-blue-chair-1880.jpg,6
7512,Baroque/esaias-van-de-velde_spring.jpg,2
7513,Post_Impressionism/henri-de-toulouse-lautrec_woman-lying-on-her-back-both-arms-raised-1895.jpg,8
7514,Impressionism/childe-hassam_california.jpg,4
7515,Symbolism/gustave-moreau_giotto.jpg,6
7516,Abstract_Expressionism/esteban-vicente_untitled-8-1997.jpg,0
7517,Rococo/joshua-reynolds_mrs-susanna-hoare-and-child-1764.jpg,6
7518,Impressionism/john-henry-twachtman_haystacksat-edge-of-woods.jpg,4
7519,Art_Nouveau_Modern/boris-kustodiev_festive-gathering-1910.jpg,2
7520,Naive_Art_Primitivism/louis-vivin_le-ch-teau-de-versailles.jpg,1
7521,Realism/isaac-levitan_early-spring-1892.jpg,4
7522,Impressionism/claude-monet_rouen-cathedral-study-of-the-portal.jpg,1
7523,Impressionism/claude-monet_ice-floes-on-siene.jpg,4
7524,Abstract_Expressionism/perle-fine_line-and-color-interwoven-1950.jpg,0
7525,Expressionism/ernst-ludwig-kirchner_two-cocottes.jpg,6
7526,Minimalism/anne-appleby_jasmine-2000.jpg,0
7527,Post_Impressionism/raoul-dufy_treading-the-blue-sky-1949.jpg,2
7528,Pop_Art/hiro-yamagata_vacance-1980.jpg,1
7529,Romanticism/gustave-dore_the-inferno-canto-12-1.jpg,3
7530,Northern_Renaissance/albrecht-durer_female-nude-1.jpg,8
7531,Minimalism/ellsworth-kelly_diagonal-with-curve-ix-1979.jpg,0
7532,Romanticism/karl-bryullov_portrait-of-count-c-a-pozzo-di-borgo-1835-1(1).jpg,6
7533,Pointillism/henri-martin_my-house.jpg,4
7534,Art_Nouveau_Modern/boris-kustodiev_autumn-1918.jpg,1
7535,Post_Impressionism/nikola-tanev_red-house-karlovo-1932.jpg,4
7536,Impressionism/alfred-sisley_canal-du-loing-chemin-de-halage-1882.jpg,4
7537,Romanticism/william-holman-hunt_the-lantern-maker-s-courtship.jpg,2
7538,Pointillism/salvador-dali_motherhood.jpg,6
7539,Symbolism/salvador-dali_peccatum-originis-1967.jpg,7
7540,Symbolism/nicholas-roerich_everest-1938.jpg,4
7541,Impressionism/valentin-serov_sheds-1901.jpg,4
7542,Impressionism/pierre-auguste-renoir_woman-leaning-on-her-elbow-1918.jpg,6
7543,Abstract_Expressionism/blinky-palermo_komposition-blau-rot-auf-weiss-1965.jpg,0
7544,Impressionism/pierre-auguste-renoir_portrait-of-a-child-1.jpg,6
