,Path,Style
6095,Naive_Art_Primitivism/martiros-saryan_illustration-to-armenian-folk-tales-1937-7.jpg,15
6096,Expressionism/lucian-freud_night-portrait.jpg,9
6097,Realism/nikolay-bogdanov-belsky_children-at-the-window.jpg,21
6098,Cubism/jean-metzinger_table-by-a-window-1917.jpg,7
6099,Impressionism/ion-theodorescu-sion_flori-i-fructe.jpg,12
6100,Expressionism/george-segal_helen-in-wicker-rocker-1978.jpg,9
6101,Realism/vincent-van-gogh_head-of-a-woman-6(1).jpg,21
6102,Romanticism/ivan-aivazovsky_storm-at-sea-1873.jpg,23
6103,Romanticism/jan-matejko_peter-moszynski.jpg,23
6104,Post_Impressionism/victor-borisov-musatov_garlands-of-cornflowers-1905.jpg,20
6105,Art_Nouveau_Modern/felix-vallotton_portrait-of-berlioz-1902.jpg,3
6106,Baroque/peter-paul-rubens_daniel-in-the-lion-s-den.jpg,4
6107,Realism/alexey-venetsianov_the-lamentation.jpg,21
6108,Symbolism/pablo-picasso_girl-on-the-ball-1905.jpg,24
6109,Post_Impressionism/piet-mondrian_at-work-on-the-land-1898.jpg,20
6110,Naive_Art_Primitivism/otto-gustav-carlsund_dresden-s-spectrum-the-joker-1922.jpg,15
6111,Impressionism/lovis-corinth_portrait-of-the-pianist-conrad-ansorge-1903.jpg,12
6112,Symbolism/nicholas-roerich_sharugon-monastery-1928.jpg,24
6113,Northern_Renaissance/albrecht-durer_philosophia-personification-of-philosophy.jpg,17
6114,Realism/vincent-van-gogh_wood-gatherer-figure-study-1884.jpg,21
6115,Symbolism/ferdinand-hodler_evening-mist-on-lake-thun-1908.jpg,24
6116,Realism/henry-herbert-la-thangue_the-last-furro-1895.jpg,21
6117,Romanticism/francesco-hayez_back-view-of-a-bather-1859.jpg,23
6118,Naive_Art_Primitivism/marc-chagall_clarity-to-each-other-1985.jpg,15
6119,Minimalism/kenzo-okada_untitled-1963.jpg,7
6120,Abstract_Expressionism/conrad-marca-relli_the-expendible-1957.jpg,0
6121,Realism/ilya-repin_deserter-1917.jpg,21
6122,Realism/ivan-shishkin_rowan-1892.jpg,21
6123,Romanticism/gustave-dore_farinata.jpg,23
6124,Realism/pyotr-konchalovsky_grouse-snipe-and-ruff-1926.jpg,21
6125,Minimalism/bruce-nauman_violins-violence-silence-1982.jpg,14
6126,High_Renaissance/raphael_the-parnassus-detail-of-homer-dante-and-virgil-in-the-stanze-della-segnatura-1511.jpg,11
6127,Expressionism/pyotr-konchalovsky_still-life-table-books-and-the-pipes-1929.jpg,9
6128,Contemporary_Realism/neil-welliver_figure-in-water.jpg,6
6129,Pointillism/henri-martin_the-tower-of-collioure-in-moonrise.jpg,18
6130,Expressionism/laszlo-mednyanszky_in-the-tavern-1899.jpg,9
6131,Romanticism/john-atkinson-grimshaw_whitby-docks-1876.jpg,23
6132,Impressionism/vanessa-bell_pheasants-1931.jpg,12
6133,Minimalism/paul-feeley_germanicus-1960.jpg,7
6134,Cubism/louis-marcoussis_untitled-still-life-1929.jpg,7
6135,Contemporary_realism/edward-hopper_the-new-bridge.jpg,6
6136,Fauvism/max-pechstein_horse-fair-1910.jpg,10
6137,Cubism/pablo-picasso_nude-figure.jpg,7
6138,Realism/aleksey-savrasov_trees-near-the-lake-1868.jpg,21
6139,Baroque/david-teniers-the-younger_the-temptation-of-st-anthony-1640.jpg,4
6140,Mannerism_Late_Renaissance/parmigianino_saint-barbara.jpg,13
6141,Symbolism/gustave-moreau_voices-of-evening.jpg,24
6142,Realism/john-singer-sargent_betty-wertheimer.jpg,21
6143,Northern_Renaissance/bernhard-strigel_portrait-of-conrad-rehlinger-and-his-children.jpg,17
6144,Post_Impressionism/paul-gauguin_portrait-of-a-woman-marie-lagadu-1888.jpg,20
6145,Pop_Art/andy-warhol_after-the-party.jpg,19
6146,Realism/ilya-repin_portrait-of-the-chairman-of-the-azov-don-commercial-bank-in-st-petersburg-a-b-nenttsel-1908.jpg,21
6147,Impressionism/octav-angheluta_antonel-1946.jpg,12
6148,Impressionism/james-tissot_portrait-of-an-actress-in-eighteenth-century-dress.jpg,12
6149,Abstract_Expressionism/gene-davis_angel-vine-1952.jpg,0
6150,Northern_Renaissance/mabuse_virgin-of-louvain.jpg,17
6151,Minimalism/sol-lewitt_a-square-with-colors-superimposed-within-a-border-1991.jpg,14
6152,Realism/john-singer-sargent_portrait-of-lady-michaelis-1925.jpg,21
6153,Impressionism/paul-signac_port-en-bessin-a-cliff-1883.jpg,12
6154,Realism/vladimir-makovsky_a-girl-with-geese-1875.jpg,21
6155,Romanticism/sir-lawrence-alma-tadema_pottery-painting-1871.jpg,23
6156,Impressionism/constantin-flondor_plane-trees-1952.jpg,12
6157,Symbolism/nicholas-roerich_tsaidam-swamps.jpg,24
6158,Abstract_Expressionism/paul-jenkins_not_detected_235696.jpg,0
6159,Romanticism/gustave-dore_don-quixote-21.jpg,23
6160,Expressionism/henri-matisse_sitting-woman-1919.jpg,9
6161,Impressionism/willard-metcalf_november-morning.jpg,12
6162,Realism/theodore-gericault_boxers.jpg,21
6163,Impressionism/auguste-rodin_three-views-of-a-mask-6.jpg,12
6164,Art_Nouveau_Modern/boris-kustodiev_sailor-and-his-girl-1920.jpg,3
6165,Art_Nouveau_Modern/boris-kustodiev_easter-greeting-1916.jpg,3
6166,Romanticism/sir-lawrence-alma-tadema_fredegunda-praetextatus-visit-on-his-deathbed.jpg,23
6167,Cubism/m.-h.-maxy_string-trio.jpg,7
6168,Romanticism/dante-gabriel-rossetti_christina-rossetti.jpg,23
6169,High_Renaissance/raphael_the-madonna-of-the-fish-the-madonna-with-the-archangel-gabriel-and-st-jerome.jpg,11
6170,Post_Impressionism/alexandre-benois_at-the-pool-of-ceres(1).jpg,20
6171,Pointillism/camille-pissarro_pear-tress-in-bloom-eragny-morning.jpg,18
6172,Post_Impressionism/morris-graves_homemade-painting-of-a-homemade-bouquet-of-sand-dune-daisies-in-a-homemade-vase-1982.jpg,20
6173,Impressionism/william-merritt-chase_the-beach-at-zandvoort-1900.jpg,12
6174,Baroque/adriaen-van-de-venne_the-port-of-middelburg.jpg,4
6175,Baroque/jacob-jordaens_govaert-van-surpele-and-his-wife-1639.jpg,4
6176,Mannerism_Late_Renaissance/agnolo-bronzino_the-dead-christ-with-the-virgin-and-st-mary-magdalene-1530.jpg,13
6177,Naive_Art_Primitivism/marc-chagall_moses-and-his-brother-come-to-pharaoh-and-claim-the-freedom-for-the-people-of-israel-exodus-v-1.jpg,15
6178,Baroque/esaias-van-de-velde_hunter-with-two-dogs.jpg,4
6179,Realism/theodor-severin-kittelsen_skomvaer-fyr.jpg,21
6180,Post_Impressionism/maurice-prendergast_under-the-trees.jpg,20
6181,Romanticism/sir-lawrence-alma-tadema_my-studio-1867.jpg,23
6182,Minimalism/ronnie-landfield_yellow-prairie-1972.jpg,7
6183,Expressionism/chaim-soutine_portrait-of-the-sculptor-oscar-miestchaninoff.jpg,9
6184,Mannerism_Late_Renaissance/giuseppe-arcimboldo_autumn.jpg,13
6185,Northern_Renaissance/albrecht-durer_madonna-nursing-1519.jpg,17
6186,Naive_Art_Primitivism/fernand-leger_fuel-pump.jpg,15
6187,Romanticism/gustave-dore_the-gate-of-hell(1).jpg,23
6188,Post_Impressionism/theodor-pallady_woman-in-black.jpg,20
6189,Impressionism/claude-monet_river-scene-at-bennecourt.jpg,12
6190,Northern_Renaissance/lucas-cranach-the-elder_the-penitence-of-st-jerome-1502.jpg,17
6191,Post_Impressionism/georges-seurat_voilette-1883.jpg,20
6192,Impressionism/mary-cassatt_mrs-robert-s-cassatt-katherine-kelson-johnston-cassatt-1889.jpg,12
6193,Impressionism/alfred-sisley_the-church-at-moret-winter-1894.jpg,12
6194,Post_Impressionism/anna-ostroumova-lebedeva_alexander-palace-in-detskoye-selo.jpg,20
6195,Minimalism/sol-lewitt_wall-floor-piece-1-1976.jpg,14
6196,Pop_Art/gianfranco-baruchello_la-bonne-soupe-1988.jpg,19
6197,Romanticism/konstantin-makovsky_young-nun.jpg,23
6198,Post_Impressionism/henri-matisse_woman-in-a-hat.jpg,20
6199,Realism/anton-azbe_portrait-of-a-girl-1885-1.jpg,21
6200,Northern_Renaissance/albrecht-durer_death-of-the-virgin.jpg,17
6201,Impressionism/pierre-auguste-renoir_the-farm-at-collettes-1915.jpg,12
6202,Pop_Art/andy-warhol_fairy-and-christmas-ornaments-1955.jpg,19
6203,Ukiyo_e/utagawa-kuniyoshi_prince-hanzoku-terrorised-by-a-nine-tailed-fox.jpg,26
6204,Impressionism/dimitrie-paciurea_sphynx-1913.jpg,12
6205,Romanticism/adolphe-joseph-thomas-monticelli_three-friends.jpg,23
6206,Impressionism/pierre-auguste-renoir_laundresses-1.jpg,12
6207,Romanticism/francisco-goya_be-quick-they-are-waking-up-1799.jpg,23
6208,Impressionism/t.-c.-steele_pleasant-run-1887.jpg,12
6209,Realism/anders-zorn_ida-1905.jpg,21
6210,Pop_Art/red-grooms_nervous-city-1971.jpg,19
6211,Impressionism/mary-cassatt_child-drinking-milk.jpg,12
6212,Impressionism/samuel-mutzner_cafenea-din-gabes-1921.jpg,12
6213,Realism/james-tissot_an-armenian-1889.jpg,21
6214,Post_Impressionism/gustave-loiseau_louvier-road-in-winter.jpg,20
6215,Romanticism/caspar-david-friedrich_dolmen-in-snow-1807.jpg,23
6216,Post_Impressionism/ferdinand-hodler_maggia-delta-before-sunrise-1893.jpg,20
6217,Rococo/thomas-gainsborough_portrait-of-the-jonathan-buttall-1770.jpg,22
6218,Symbolism/felicien-rops_the-trifles-of-the-door.jpg,24
6219,Expressionism/pablo-picasso_smoke-over-vallauris-1951.jpg,9
6220,Minimalism/gene-davis_raspberry-icicle-1967.jpg,7
6221,Abstract_Expressionism/sam-gilliam_pearlie.jpg,0
6222,Northern_Renaissance/mabuse_madonna-and-child-1.jpg,17
6223,Romanticism/ivan-aivazovsky_ship-in-a-storm-1891.jpg,23
6224,Romanticism/cornelis-springer_the-herengracht-aan-de-amstel.jpg,23
6225,Realism/ilya-repin_leo-tolstoy-barefoot-1891.jpg,21
6226,Symbolism/william-blake_los-entering-the-grave-1820.jpg,24
6227,Realism/vasily-vereshchagin_buddhist-prayer-machine-1875.jpg,21
6228,Impressionism/julian-alden-weir_on-the-shore.jpg,12
6229,Naive_Art_Primitivism/camille-bombois_le-maquereau-1935.jpg,15
6230,Symbolism/martiros-saryan_view-of-bjini-fortress-armenia-1923.jpg,24
6231,Romanticism/miklos-barabas_portrait-of-ms-konkoly-1837.jpg,23
6232,Realism/ilya-repin_d-v-karakozov-1866.jpg,21
6233,Realism/efim-volkov_ukrainian-landscape.jpg,21
6234,Realism/camille-corot_goatherd-standing-playing-the-flute-under-the-trees-1855.jpg,21
6235,Romanticism/konstantin-makovsky_portrait-22.jpg,23
6236,Art_Nouveau_Modern/nicholas-roerich_stargazer-1921.jpg,3
6237,Art_Nouveau_Modern/ivan-bilibin_poster-of-international-exhibition-in-kazan-1909.jpg,3
6238,Northern_Renaissance/hugo-van-der-goes_the-adoration-of-the-kings-monforte-altar.jpg,17
6239,Impressionism/pierre-auguste-renoir_still-life-2.jpg,12
6240,Post_Impressionism/pyotr-konchalovsky_the-woman-at-the-creek-1932-1.jpg,20
6241,Northern_Renaissance/gerard-david_polyptych-of-cervara-st-mauro.jpg,17
6242,Realism/volodymyr-orlovsky_ukrainian-landscape.jpg,21
6243,Post_Impressionism/vladimir-dimitrov_unknown-title-26.jpg,20
6244,Symbolism/odilon-redon_flowers-2.jpg,24
6245,Minimalism/henk-peeters_untitled-2.jpg,14
6246,Northern_Renaissance/gerard-david_forest-scene.jpg,17
6247,High_Renaissance/titian_flora.jpg,11
6248,Baroque/jan-steen_samson-and-delilah-1668.jpg,4
6249,Impressionism/pierre-auguste-renoir_midday-landscape.jpg,12
6250,Expressionism/richard-gerstl_portrait-of-arnold-schonberg.jpg,9
6251,Naive_Art_Primitivism/martiros-saryan_big-eastern-still-life-1915.jpg,15
6252,Rococo/francisco-bayeu-y-subias_retrato-de-feliciana-bayeu-hija-del-pintor-1792.jpg,22
6253,Realism/anton-azbe_study-of-a-man-1886-1.jpg,21
6254,Realism/isaac-levitan_landscape-with-fencing.jpg,21
6255,Cubism/vicente-manansala_candle-vendors-1976.jpg,7
6256,Art_Nouveau_Modern/felix-vallotton_portrait-of-danish-writer-peter-nansen-1897.jpg,3
6257,Naive_Art_Primitivism/vajda-lajos_girl-icon-1936.jpg,15
6258,Realism/gustav-klimt_portrait-of-marie-breunig.jpg,21
6259,Art_Nouveau_Modern/paul-mathiopoulos_portrait-of-kiki-papastratou.jpg,3
6260,Abstract_Expressionism/hedda-sterne_machine-5-1950.jpg,0
6261,Impressionism/pierre-auguste-renoir_the-clown-claude-ranoir-in-clown-costume-1909.jpg,12
6262,Realism/ivan-kramskoy_forest-path.jpg,21
6263,Post_Impressionism/pablo-picasso_portrait-of-gustave-coquiot-1901-1.jpg,20
6264,Post_Impressionism/vincent-van-gogh_gypsum-torso-1886(1).jpg,20
6265,Expressionism/martiros-saryan_portrait-of-mathematics-artashes-shahinyan-1960.jpg,9
6266,Romanticism/orest-kiprensky_anacreon-s-grave-1820.jpg,23
6267,Cubism/jean-david_jerusalem-1950.jpg,7
6268,Realism/james-tissot_the-stairs.jpg,21
6269,Post_Impressionism/paul-cezanne_still-life-with-apples-1894.jpg,20
6270,Symbolism/nicholas-roerich_himalayas-1933.jpg,24
6271,Abstract_Expressionism/helen-frankenthaler_untitled-1951.jpg,0
6272,Realism/isaac-levitan_old-yard-plyos-1890.jpg,21
6273,Expressionism/horia-bernea_ancient-romanian-landscape.jpg,9
6274,Rococo/joshua-reynolds_mrs-william-beresford-and-her-son-john-later-lord-decies.jpg,22
6275,Post_Impressionism/david-burliuk_still-life-with-gladiolae.jpg,20
6276,Realism/peder-severin-kroyer_marie-in-the-garden.jpg,21
6277,Symbolism/jacek-malczewski_follow-the-stream-right-wing-1910.jpg,24
6278,Impressionism/edgar-degas_david-and-goliath.jpg,12
6279,Art_Nouveau_Modern/ivan-bilibin_costume-design-for-the-opera-the-golden-cockerel-by-nikolai-rimsky-korsakov-1909-1(1).jpg,3
6280,Impressionism/t.-c.-steele_portrait-of-daisy-1891.jpg,12
6281,Contemporary_Realism/jamie-wyeth_submerged-1975.jpg,6
6282,Impressionism/henry-herbert-la-thangue_the-man-with-the-scythe-1896.jpg,12
6283,Realism/pyotr-konchalovsky_airedale-on-the-balcony-1935.jpg,21
6284,Realism/james-tissot_trafalgar-tavern-1878.jpg,21
6285,Contemporary_Realism/john-miller_spring-sandspur.jpg,6
6286,Expressionism/jose-gutierrez-solana_cape-in-a-village-1930.jpg,9
6287,Impressionism/joaquã­n-sorolla_maria-at-la-granja-1907.jpg,12
6288,Early_Renaissance/paolo-uccello_procession-of-re-ordained-in-a-church-1469.jpg,8
6289,Expressionism/emil-nolde_head-of-spanish-woman.jpg,9
6290,Pop_Art/richard-hamilton_study-for-a-fashion-plate-1969.jpg,19
6291,Expressionism/pyotr-konchalovsky_portrait-of-pyotr-konchalovsky-the-son-of-the-artist-1926.jpg,9
6292,Expressionism/balthus_young-girl-at-the-window-1957.jpg,9
6293,Realism/ilya-repin_portrait-of-a-v-zhirkevich-1888.jpg,21
6294,Minimalism/enrico-castellani_similmente.jpg,14
6295,Impressionism/gregoire-boonzaier_firs-with-red-trunks-kenilworth-1969.jpg,12
6296,Pointillism/georges-lemmen_rooftops.jpg,18
6297,Mannerism_Late_Renaissance/el-greco_portrait-of-a-doctor-rodrigo-de-la-fuente.jpg,13
6298,Northern_Renaissance/jan-van-eyck_st-jerome-in-his-study-1432.jpg,17
6299,Pointillism/theo-van-rysselberghe_the-burning-time-1897.jpg,18
6300,Rococo/vladimir-borovikovsky_portrait-of-gavrila-romanovich-derzhavin-1811.jpg,22
6301,Romanticism/karl-bodmer_pehriska-ruhpa-minatarre-warrior-in-the-costume-of-the-dog-dance-plate-23-from-volume-2-of-1844.jpg,23
6302,Early_Renaissance/paolo-uccello_the-battle-of-san-romano.jpg,8
6303,Impressionism/john-henry-twachtman_back-of-coney-island.jpg,12
6304,Rococo/jean-honore-fragonard_the-sermon-of-love.jpg,22
6305,Expressionism/ernst-ludwig-kirchner_woman-in-a-green-blouse.jpg,9
6306,Mannerism_Late_Renaissance/paolo-veronese_st-matthew-1555.jpg,13
6307,Expressionism/tia-peltz_mosur-i-zizica.jpg,9
6308,Abstract_Expressionism/aaron-siskind_new-york-1951.jpg,0
6309,Art_Nouveau_Modern/richard-gerstl_anna-baumer-1905.jpg,3
6310,Realism/anders-zorn_portrait-of-max-liebermann-1891.jpg,21
6311,Pop_Art/edward-ruscha_hi-honey-1981.jpg,19
6312,Art_Nouveau_Modern/anna-ostroumova-lebedeva_petersburg-rostral-column-and-exchange-1908.jpg,3
6313,Impressionism/kimon-loghi_winter.jpg,12
6314,Impressionism/pierre-auguste-renoir_umbrellas-1886.jpg,12
6315,Symbolism/mikhail-nesterov_saint-barbara.jpg,24
6316,Naive_Art_Primitivism/maria-primachenko_another-beast-has-run-into-flowers-1983.jpg,15
6317,Realism/vasily-perov_portrait-of-the-historian-mikhail-petrovich-pogodin-1872.jpg,21
6318,Expressionism/ivan-milev_self-portrait-1920.jpg,9
6319,Symbolism/nicholas-roerich_himalayas-15.jpg,24
6320,Rococo/jean-honore-fragonard_the-bathers.jpg,22
6321,Realism/jean-francois-millet_the-temptation-of-st-anthony.jpg,21
6322,Romanticism/henryk-siemiradzki_baptism-of-chris.jpg,23
6323,Naive_Art_Primitivism/kateryna-bilokur_still-life-breakfast-1950.jpg,15
6324,Impressionism/claude-monet_lilacs-in-the-sun.jpg,12
6325,Symbolism/alphonse-mucha_age-of-love-1936-1938-pencil-and-watercolor-on-paper-50-5-x-35-5-cm-mucha-museum-prague-czech-1938.jpg,24
6326,Naive_Art_Primitivism/david-burliuk_feeding-a-ducks.jpg,15
6327,Rococo/antoine-watteau_an-embarrasing-proposal-1716.jpg,22
6328,Post_Impressionism/maurice-prendergast_buck-s-harbor.jpg,20
6329,Realism/nikolaos-gyzis_flowers-1895.jpg,21
6330,Cubism/georges-braque_violin-and-sheet-music-on-a-table-petit-oiseau-1913.jpg,25
6331,Abstract_Expressionism/jay-defeo_incision-1961.jpg,0
6332,Post_Impressionism/paul-cezanne_the-alley-at-chantilly-1888-1.jpg,20
6333,High_Renaissance/lorenzo-lotto_virgin-and-child-with-saints-jerome-peter-clare-and-francis-1505.jpg,11
6334,Impressionism/lovis-corinth_butcher-shop-1897.jpg,12
6335,Romanticism/theodore-gericault_the-kiss.jpg,23
6336,Realism/ivan-shishkin_children-in-the-forest.jpg,21
6337,Minimalism/piero-manzoni_achrome-1958.jpg,14
6338,Minimalism/joan-hernandez-pijuan_folquer-1972.jpg,14
6339,Expressionism/balthus_the-golden-years.jpg,9
6340,Rococo/jean-honore-fragonard_girl-with-a-marmot-1790.jpg,22
6341,Realism/vasily-polenov_pine-forest-on-the-banks-of-the-river.jpg,21
6342,Early_Renaissance/giovanni-bellini_frari-triptych-1488.jpg,8
6343,Mannerism_Late_Renaissance/tintoretto_christ-washing-the-feet-of-his-disciples.jpg,13
6344,Abstract_Expressionism/louis-schanker_green-forms-1957.jpg,0
6345,Art_Nouveau_Modern/ferdinand-hodler_lumberjack-1910.jpg,3
6346,Impressionism/william-james-glackens_sledding-in-central-park-1912.jpg,12
6347,Minimalism/robert-mangold_study-attic-series-viii-1990.jpg,14
6348,Baroque/caravaggio_madonna-and-child-with-st-anne-1606(1).jpg,4
6349,Mannerism_Late_Renaissance/el-greco_apparition-of-the-virgin-to-st-lawrence.jpg,13
6350,Symbolism/kuzma-petrov-vodkin_ivan-karamazov-1927.jpg,24
6351,Minimalism/michelangelo-pistoletto_neon.jpg,14
6352,Expressionism/constantin-brancusi_white-negress-ii-1926.jpg,9
6353,Expressionism/andre-derain_the-offering-1913.jpg,9
6354,Expressionism/tia-peltz_girl-aglow.jpg,9
6355,Post_Impressionism/maurice-denis_the-road-to-calvary.jpg,20
6356,Romanticism/john-atkinson-grimshaw_under-the-moonbeams-knostrop-hall.jpg,23
6357,Realism/ivan-shishkin_landscape-1896.jpg,21
6358,Impressionism/eugene-boudin_elegant-women-on-the-beach-1863.jpg,12
6359,Cubism/roy-lichtenstein_woman-in-a-wheelchair-1963.jpg,7
6360,Ukiyo_e/utagawa-kuniyoshi_sasaki-takatsuna-fording-the-uji-river.jpg,26
6361,High_Renaissance/andrea-mantegna_molorchos-making-a-sacrifice-to-hercules-1506.jpg,11
6362,Early_Renaissance/piero-della-francesca_st-augustine-and-st-michael(1).jpg,8
6363,Romanticism/karl-bodmer_forest-of-fontainbleau.jpg,23
6364,Pop_Art/peter-max_love-1969.jpg,19
6365,Ukiyo_e/hiroshige_kuwana.jpg,26
6366,Baroque/peter-paul-rubens_descent-from-the-cross-right-wing-1614.jpg,4
6367,Cubism/paul-klee_view-towards-the-port-of-hammamet-1914.jpg,7
6368,Expressionism/frantisek-kupka_prometheus-in-chains-1905-1.jpg,9
6369,Impressionism/john-singer-sargent_granada-the-weavers-1912.jpg,12
6370,Impressionism/henri-matisse_blue-pot-and-lemon-1897.jpg,12
6371,Impressionism/samuel-mutzner_femeie-c-nt-nd-la-chitar.jpg,12
6372,Impressionism/lovis-corinth_reading-woman.jpg,12
6373,Minimalism/mark-rothko_no-8-1964.jpg,14
6374,Rococo/joshua-reynolds_frederick-howard-5th-earl-of-carlisle.jpg,22
6375,Pop_Art/patrick-caulfield_two-fish-on-a-plate-1999.jpg,19
6376,Post_Impressionism/moise-kisling_not-identified-8.jpg,20
6377,Romanticism/william-turner_kenilworth-castle.jpg,23
6378,Art_Nouveau_Modern/zinaida-serebriakova_katya-still-life-1923.jpg,3
6379,Art_Nouveau_Modern/nicholas-roerich_sacred-grove-1921.jpg,3
6380,Post_Impressionism/pierre-bonnard_the-terrace-at-vernon-1939.jpg,20
6381,Post_Impressionism/suzanne-valadon_maurice-utrillo-playing-with-a-sling-shot-1895.jpg,20
6382,Mannerism_Late_Renaissance/jacopo-pontormo_study-of-a-man-wearing-a-hat.jpg,13
6383,Fauvism/othon-friesz_la-ciotat-1907-1.jpg,10
6384,Minimalism/richard-tuttle_boys-let-s-be-bad-boys-3-1998.jpg,14
6385,Symbolism/kuzma-petrov-vodkin_portrait-of-the-daughter-against-the-backdrop-of-still-life.jpg,24
6386,Abstract_Expressionism/richard-tuttle_20-pearls-a-2007.jpg,0
6387,Expressionism/lucian-freud_large-interior-london-w-9-1973.jpg,9
6388,Cubism/juan-gris_fruit-bowl-with-bottle-1914.jpg,25
6389,Impressionism/childe-hassam_mrs-hassam-in-the-garden-1.jpg,12
6390,Baroque/peter-paul-rubens_judith-with-the-head-of-holofernes.jpg,4
6391,Art_Nouveau_Modern/heorhiy-narbut_small-coat-of-arms-the-ukrainian-state-1918.jpg,3
6392,Art_Nouveau_Modern/kay-nielsen_elder-mother-tree.jpg,3
6393,Art_Nouveau_Modern/raphael-kirchner_jewellery-1903-2.jpg,3
6394,Impressionism/claude-monet_boulevard-of-capucines-1874.jpg,12
6395,Northern_Renaissance/albrecht-durer_landscape-near-segonzano-in-the-valley-cembra-1495.jpg,17
6396,Realism/camille-pissarro_male-and-female-peasants-on-a-path-crossing-the-countryside.jpg,21
6397,Ukiyo_e/katsushika-hokusai_the-tea-plantation-of-katakura-in-the-suruga-province.jpg,26
6398,Realism/henri-fantin-latour_zinnias-1891-1.jpg,21
6399,Post_Impressionism/paul-gauguin_pont-aven-woman-and-child-1886.jpg,20
6400,Baroque/francesco-solimena_allegory-of-a-reign-1690.jpg,4
6401,Rococo/carl-ludwig-johann-christineck_portrait-of-a-woman-1.jpg,22
6402,Early_Renaissance/andrea-mantegna_the-ascension-left-hand-panel-from-the-altarpiece.jpg,8
6403,Expressionism/spyros-papaloukas_monastery.jpg,9
6404,Pop_Art/tano-festa_elsinore.jpg,19
6405,Abstract_Expressionism/guido-molinari_untitled-1954-1.jpg,0
6406,Realism/vincent-van-gogh_beach-and-sea-1882(1).jpg,21
6407,Romanticism/william-turner_ivy-bridge-devonshire.jpg,23
6408,Impressionism/walter-sickert_jacques-emile-blanche.jpg,12
6409,Art_Nouveau_Modern/ivan-bilibin_underwater-illustration-for-the-epic-volga-1928.jpg,3
6410,Post_Impressionism/kuzma-petrov-vodkin_boy.jpg,20
6411,Art_Nouveau_Modern/raphael-kirchner_couples-between-red-borders-1901-1.jpg,3
6412,Art_Nouveau_Modern/heorhiy-narbut_sheet-f-from-the-album-ukrainian-alphabet-1917.jpg,3
6413,Art_Nouveau_Modern/egon-schiele_on-the-beach-moonlight-1907.jpg,3
6414,Contemporary_realism/william-james-glackens_figures-in-a-park-paris-1895.jpg,6
6415,Early_Renaissance/fra-angelico_scenes-from-the-life-of-christ-1452-1.jpg,8
6416,Impressionism/francis-picabia_the-martigues.jpg,12
6417,Expressionism/periklis-vyzantios_hunger.jpg,9
6418,Fauvism/janos-mattis-teutsch_landscape-1917(1).jpg,10
6419,Naive_Art_Primitivism/tarsila-do-amaral_still-life.jpg,15
6420,Ukiyo_e/katsushika-hokusai_two-mice-one-lying-on-the-ground-with-head-resting-on-forepaws.jpg,26
6421,Post_Impressionism/gwen-john_a-corner-of-the-artist-s-room-in-paris-1909.jpg,20
6422,Baroque/frans-hals_joseph-coymans-1644.jpg,4
6423,Abstract_Expressionism/walasse-ting_abstract-still-life-1950.jpg,0
6424,Symbolism/gustave-moreau_victim.jpg,24
6425,Naive_Art_Primitivism/niko-pirosmani_company-bego(5).jpg,15
6426,Realism/charles-francois-daubigny_an-apple-orchard(1).jpg,21
6427,Pop_Art/marjorie-strider_nestle-s-box-1973.jpg,19
6428,Impressionism/konstantin-makovsky_by-the-open-window.jpg,12
6429,Romanticism/johann-koler_self-portrait-1859.jpg,23
6430,Naive_Art_Primitivism/jean-hugo_sainte-anne-1932.jpg,15
6431,Art_Nouveau_Modern/carl-larsson_interior-with-a-cactus-1914(1).jpg,3
6432,Romanticism/sir-lawrence-alma-tadema_spring-flowers.jpg,23
6433,Romanticism/viktor-vasnetsov_snow-maiden-1899.jpg,23
6434,Expressionism/josef-herman_pruning-the-vines-1952.jpg,9
6435,Impressionism/claude-monet_the-riverbank-at-petit-gennevilliers.jpg,12
6436,Romanticism/sir-lawrence-alma-tadema_a-birth-chamber-seventeenth-century-1868.jpg,23
6437,Contemporary_realism/edward-hopper_houses-of-squam-light-gloucester-1923.jpg,6
6438,High_Renaissance/michelangelo_sistine-chapel-ceiling-god-dividing-land-and-water-1512.jpg,11
6439,Expressionism/pyotr-konchalovsky_the-female-figure-1915.jpg,9
6440,Naive_Art_Primitivism/fernando-botero_the-hunter.jpg,15
6441,Art_Nouveau_Modern/gustav-klimt_the-beethoven-frieze-the-hostile-powers-far-wall.jpg,3
6442,Impressionism/t.-c.-steele_in-the-whitewater-valley-near-metamora-1894.jpg,12
6443,Post_Impressionism/albert-marquet_port-of-marseilles-1916.jpg,20
6444,Baroque/joseph-wright_self-portrait.jpg,4
6445,Abstract_Expressionism/sam-francis_untitled-1984.jpg,0
6446,Cubism/alekos-kontopoulos_enangalismos.jpg,7
6447,Fauvism/rik-wouters_woman-in-black-reading-a-newspaper-1912.jpg,10
6448,Early_Renaissance/jacopo-bellini_profile-portrait-of-a-boy.jpg,8
6449,Post_Impressionism/paul-cezanne_bridge-over-the-pond.jpg,20
6450,Rococo/dmitry-levitzky_portrait-of-n-y-levitzkaya-artist-s-wife.jpg,22
6451,Realism/camille-corot_portrait-of-a-man.jpg,21
6452,Cubism/juan-gris_lamp-1916.jpg,25
6453,Post_Impressionism/maurice-utrillo_notre-dame.jpg,20
6454,Realism/vincent-van-gogh_peasant-woman-stooping-to-the-left.jpg,21
